_model	model.x	model.y	foc_minimum_features	soc_length	soc_length_num	tokens	type	LEMMAPATH	LEMMAREL	foc_boundaries	foc_context_words	foc_foc_pos	foc_foc_win	foc_ppmi	soc_soc_pos	soc_soc_win	stress	foc_base	base
horde.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	273	horde			nobound	583	lex	10_10	selection	all	4_4			BOW
horde.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	422	273	horde			nobound	583	lex	10_10	selection	nav	4_4			BOW
horde.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	583	273	horde			nobound	583	lex	10_10	selection	all	4_4			BOW
horde.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	276	horde			nobound	1238	lex	10_10	no	nav	4_4			BOW
horde.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	276	horde			nobound	1238	lex	10_10	no	all	4_4			BOW
horde.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	894	276	horde			nobound	1238	lex	10_10	no	nav	4_4			BOW
horde.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	1238	276	horde			nobound	1238	lex	10_10	no	all	4_4			BOW
horde.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde			nobound	790	all	10_10	weight	nav	4_4			BOW
horde.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	277	horde			nobound	790	all	10_10	weight	all	4_4			BOW
horde.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	422	277	horde			nobound	790	all	10_10	weight	nav	4_4			BOW
horde.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	790	277	horde			nobound	790	all	10_10	weight	all	4_4			BOW
horde.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde			nobound	790	all	10_10	selection	nav	4_4			BOW
horde.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	277	horde			nobound	790	all	10_10	selection	all	4_4			BOW
horde.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	422	277	horde			nobound	790	all	10_10	selection	nav	4_4			BOW
horde.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	790	277	horde			nobound	790	all	10_10	selection	all	4_4			BOW
horde.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	278	horde			nobound	1723	all	10_10	no	nav	4_4			BOW
horde.BOWnobound10all.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	278	horde			nobound	1723	all	10_10	no	all	4_4			BOW
horde.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	894	278	horde			nobound	1723	all	10_10	no	nav	4_4			BOW
horde.BOWnobound10all.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	1723	278	horde			nobound	1723	all	10_10	no	all	4_4			BOW
horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	264	horde			nobound	453	lex	5_5	weight	nav	4_4			BOW
horde.BOWnobound5lex.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	264	horde			nobound	453	lex	5_5	weight	all	4_4			BOW
horde.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	330	264	horde			nobound	453	lex	5_5	weight	nav	4_4			BOW
horde.BOWnobound5lex.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	453	264	horde			nobound	453	lex	5_5	weight	all	4_4			BOW
horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	264	horde			nobound	453	lex	5_5	selection	nav	4_4			BOW
horde.BOWnobound5lex.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	264	horde			nobound	453	lex	5_5	selection	all	4_4			BOW
horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	330	264	horde			nobound	453	lex	5_5	selection	nav	4_4			BOW
horde.BOWnobound5lex.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	453	264	horde			nobound	453	lex	5_5	selection	all	4_4			BOW
horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	274	horde			nobound	669	lex	5_5	no	nav	4_4			BOW
horde.BOWnobound5lex.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	274	horde			nobound	669	lex	5_5	no	all	4_4			BOW
horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	494	274	horde			nobound	669	lex	5_5	no	nav	4_4			BOW
horde.BOWnobound5lex.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	669	274	horde			nobound	669	lex	5_5	no	all	4_4			BOW
horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	276	horde			nobound	614	all	5_5	weight	nav	4_4			BOW
horde.BOWnobound5all.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	276	horde			nobound	614	all	5_5	weight	all	4_4			BOW
horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	330	276	horde			nobound	614	all	5_5	weight	nav	4_4			BOW
horde.BOWnobound5all.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	614	276	horde			nobound	614	all	5_5	weight	all	4_4			BOW
horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	276	horde			nobound	614	all	5_5	selection	nav	4_4			BOW
horde.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	276	horde			nobound	614	all	5_5	selection	all	4_4			BOW
horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	330	276	horde			nobound	614	all	5_5	selection	nav	4_4			BOW
horde.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	614	276	horde			nobound	614	all	5_5	selection	all	4_4			BOW
horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	278	horde			nobound	932	all	5_5	no	nav	4_4			BOW
horde.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	278	horde			nobound	932	all	5_5	no	all	4_4			BOW
horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	494	278	horde			nobound	932	all	5_5	no	nav	4_4			BOW
horde.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	932	278	horde			nobound	932	all	5_5	no	all	4_4			BOW
horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	252	horde			nobound	333	lex	3_3	weight	nav	4_4			BOW
horde.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	252	horde			nobound	333	lex	3_3	weight	all	4_4			BOW
horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	247	252	horde			nobound	333	lex	3_3	weight	nav	4_4			BOW
horde.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	333	252	horde			nobound	333	lex	3_3	weight	all	4_4			BOW
horde.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	252	horde			nobound	333	lex	3_3	selection	nav	4_4			BOW
horde.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	252	horde			nobound	333	lex	3_3	selection	all	4_4			BOW
horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	247	252	horde			nobound	333	lex	3_3	selection	nav	4_4			BOW
horde.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	333	252	horde			nobound	333	lex	3_3	selection	all	4_4			BOW
horde.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	263	horde			nobound	415	lex	3_3	no	nav	4_4			BOW
horde.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	263	horde			nobound	415	lex	3_3	no	all	4_4			BOW
horde.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	309	263	horde			nobound	415	lex	3_3	no	nav	4_4			BOW
horde.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	415	263	horde			nobound	415	lex	3_3	no	all	4_4			BOW
horde.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	275	horde			nobound	434	all	3_3	weight	nav	4_4			BOW
horde.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	275	horde			nobound	434	all	3_3	weight	all	4_4			BOW
horde.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	247	275	horde			nobound	434	all	3_3	weight	nav	4_4			BOW
horde.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	434	275	horde			nobound	434	all	3_3	weight	all	4_4			BOW
horde.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	275	horde			nobound	434	all	3_3	selection	nav	4_4			BOW
horde.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	275	horde			nobound	434	all	3_3	selection	all	4_4			BOW
horde.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	247	275	horde			nobound	434	all	3_3	selection	nav	4_4			BOW
horde.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	434	275	horde			nobound	434	all	3_3	selection	all	4_4			BOW
horde.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	275	horde			nobound	568	all	3_3	no	nav	4_4			BOW
horde.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	275	horde			nobound	568	all	3_3	no	all	4_4			BOW
horde.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	309	275	horde			nobound	568	all	3_3	no	nav	4_4			BOW
horde.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	568	275	horde			nobound	568	all	3_3	no	all	4_4			BOW
horde.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	275	horde	selection2		bound	395			weight	nav	4_4			dependency
horde.LEMMAPATHselection2.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	275	horde	selection2		bound	395			weight	all	4_4			dependency
horde.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	234	275	horde	selection2		bound	395			weight	nav	4_4			dependency
horde.LEMMAPATHselection2.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	395	275	horde	selection2		bound	395			weight	all	4_4			dependency
horde.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	275	horde	selection2		bound	395			selection	nav	4_4			dependency
horde.LEMMAPATHselection2.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	275	horde	selection2		bound	395			selection	all	4_4			dependency
horde.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	234	275	horde	selection2		bound	395			selection	nav	4_4			dependency
horde.LEMMAPATHselection2.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	395	275	horde	selection2		bound	395			selection	all	4_4			dependency
horde.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde	selection2		bound	587			no	nav	4_4			dependency
horde.LEMMAPATHselection2.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	277	horde	selection2		bound	587			no	all	4_4			dependency
horde.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	319	277	horde	selection2		bound	587			no	nav	4_4			dependency
horde.LEMMAPATHselection2.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	587	277	horde	selection2		bound	587			no	all	4_4			dependency
horde.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde	selection3		bound	537			weight	nav	4_4			dependency
horde.LEMMAPATHselection3.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	277	horde	selection3		bound	537			weight	all	4_4			dependency
horde.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	293	277	horde	selection3		bound	537			weight	nav	4_4			dependency
horde.LEMMAPATHselection3.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	537	277	horde	selection3		bound	537			weight	all	4_4			dependency
horde.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde	selection3		bound	537			selection	nav	4_4			dependency
horde.LEMMAPATHselection3.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	277	horde	selection3		bound	537			selection	all	4_4			dependency
horde.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	293	277	horde	selection3		bound	537			selection	nav	4_4			dependency
horde.LEMMAPATHselection3.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	537	277	horde	selection3		bound	537			selection	all	4_4			dependency
horde.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde	selection3		bound	939			no	nav	4_4			dependency
horde.LEMMAPATHselection3.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	277	horde	selection3		bound	939			no	all	4_4			dependency
horde.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	470	277	horde	selection3		bound	939			no	nav	4_4			dependency
horde.LEMMAPATHselection3.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	939	277	horde	selection3		bound	939			no	all	4_4			dependency
horde.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde	weight		bound	537			selection	nav	4_4			dependency
horde.LEMMAPATHweight.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	277	horde	weight		bound	537			selection	all	4_4			dependency
horde.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	293	277	horde	weight		bound	537			selection	nav	4_4			dependency
horde.LEMMAPATHweight.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	537	277	horde	weight		bound	537			selection	all	4_4			dependency
horde.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	277	horde	weight		bound	939			no	nav	4_4			dependency
horde.LEMMAPATHweight.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	277	horde	weight		bound	939			no	all	4_4			dependency
horde.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	470	277	horde	weight		bound	939			no	nav	4_4			dependency
horde.LEMMAPATHweight.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	939	277	horde	weight		bound	939			no	all	4_4			dependency
horde.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	262	horde		group1	bound	184			weight	nav	4_4			dependency
horde.LEMMAREL1.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	262	horde		group1	bound	184			weight	all	4_4			dependency
horde.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	122	262	horde		group1	bound	184			weight	nav	4_4			dependency
horde.LEMMAREL1.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	184	262	horde		group1	bound	184			weight	all	4_4			dependency
horde.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	262	horde		group1	bound	184			selection	nav	4_4			dependency
horde.LEMMAREL1.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	262	horde		group1	bound	184			selection	all	4_4			dependency
horde.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	122	262	horde		group1	bound	184			selection	nav	4_4			dependency
horde.LEMMAREL1.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	184	262	horde		group1	bound	184			selection	all	4_4			dependency
horde.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	270	horde		group1	bound	232			no	nav	4_4			dependency
horde.LEMMAREL1.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	270	horde		group1	bound	232			no	all	4_4			dependency
horde.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	146	270	horde		group1	bound	232			no	nav	4_4			dependency
horde.LEMMAREL1.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	232	270	horde		group1	bound	232			no	all	4_4			dependency
horde.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	264	horde		group2	bound	249			weight	nav	4_4			dependency
horde.LEMMAREL2.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	264	horde		group2	bound	249			weight	all	4_4			dependency
horde.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	165	264	horde		group2	bound	249			weight	nav	4_4			dependency
horde.LEMMAREL2.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	249	264	horde		group2	bound	249			weight	all	4_4			dependency
horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	264	horde		group2	bound	249			selection	nav	4_4			dependency
horde.LEMMAREL2.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	264	horde		group2	bound	249			selection	all	4_4			dependency
horde.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	165	264	horde		group2	bound	249			selection	nav	4_4			dependency
horde.LEMMAREL2.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	249	264	horde		group2	bound	249			selection	all	4_4			dependency
horde.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	271	horde		group2	bound	312			no	nav	4_4			dependency
horde.LEMMAREL2.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	271	horde		group2	bound	312			no	all	4_4			dependency
horde.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	199	271	horde		group2	bound	312			no	nav	4_4			dependency
horde.LEMMAREL2.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	312	271	horde		group2	bound	312			no	all	4_4			dependency
horde.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSnav			1	5000	5000	265	horde		group3	bound	313			weight	nav	4_4			dependency
horde.LEMMAREL3.PPMIweight.LENGTH5000.SOCPOSall			1	5000	5000	265	horde		group3	bound	313			weight	all	4_4			dependency
horde.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSnav			1	FOC	196	265	horde		group3	bound	313			weight	nav	4_4			dependency
horde.LEMMAREL3.PPMIweight.LENGTHFOC.SOCPOSall			1	FOC	313	265	horde		group3	bound	313			weight	all	4_4			dependency
horde.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSnav			1	5000	5000	265	horde		group3	bound	313			selection	nav	4_4			dependency
horde.LEMMAREL3.PPMIselection.LENGTH5000.SOCPOSall			1	5000	5000	265	horde		group3	bound	313			selection	all	4_4			dependency
horde.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSnav			1	FOC	196	265	horde		group3	bound	313			selection	nav	4_4			dependency
horde.LEMMAREL3.PPMIselection.LENGTHFOC.SOCPOSall			1	FOC	313	265	horde		group3	bound	313			selection	all	4_4			dependency
horde.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSnav			1	5000	5000	271	horde		group3	bound	425			no	nav	4_4			dependency
horde.LEMMAREL3.PPMIno.LENGTH5000.SOCPOSall			1	5000	5000	271	horde		group3	bound	425			no	all	4_4			dependency
horde.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSnav			1	FOC	244	271	horde		group3	bound	425			no	nav	4_4			dependency
horde.LEMMAREL3.PPMIno.LENGTHFOC.SOCPOSall			1	FOC	425	271	horde		group3	bound	425			no	all	4_4			dependency
