vernietig/verb_pmi10	verniel/verb_pmi10	raw_co10_x	vernietig/verb_pmi4	verniel/verb_pmi4	raw_co10_y	raw_freq	cw
-1.0452617	-1.0426822	18	-1.0830365	-1.1541557	7.0	111933	2/num
-0.6481848	0.54001844	1		0.7431344	0.0	4209	20-jarige/adj
	3.8791995	0				74	20-jarigen/adj
0.46049657	1.2068671	7		1.0041132	0.0	9698	20.000/num
	0.053333316	0		0.9510921	0.0	3403	20.15/noun
5.5048637		2	5.6995177		1.0	18	20.200/num
3.8650355		1	4.761248		1.0	48	20.30-21.07u./noun
2.849612		1				126	20.30-22.35u./noun
-0.69740546	-0.2023494	2				8823	20.30/noun
-0.17614691		4	-0.66464734		1.0	10670	20.30/num
	1.5731932	0				778	20.45/noun
2.2075467		1	3.1025023		1.0	244	20.50/num
3.7140574		1	4.5468383		1.0	57	20.55-21.45$^uur/noun
3.5671506		1	4.4790154		1.0	61	20.55-21.45u./noun
-0.93407816	-1.6917851	7	-1.2854141		2.0	39184	20/noun
-0.057396244	0.24350381	34	0.029641442	0.2949945	15.0	78788	20/num
2.4570816		1				186	200-tal/noun
0.2757895	0.4831635	4	0.89182234		3.0	6664	200.000/num
0.060696755	0.5557528	14	-0.06406129	-0.086390294	5.0	28826	200/num
7.673918		1				1	2000/119)geeft/name
-0.45542315	-0.65351427	4	-0.94282436		1.0	13959	2000/name
-0.062847026	-0.37872118	27	-0.05460709	-0.35456783	11.0	62906	2000/noun
-0.08801532	-1.3847188	6		-0.4908257	0.0	14445	2000/num
-0.13578044	0.3127556	22	-0.12485378	0.2458598	9.0	55236	2001/noun
	-0.52903986	0				6128	2001/num
0.05738008	-0.4692151	25	0.30770063	-0.38245776	13.0	51756	2002/noun
-0.19050224		2	0.014568754		1.0	5354	2002/num
	0.3259686	0				2633	2003/name
-0.04315263	-1.6275381	16	-0.120366134	-1.423629	6.0	36639	2003/noun
	-0.034904994	0				3771	2003/num
8.030593		1	8.58989		1.0	1	2003:Minister/noun
6.06448		1				5	2004+/name
-0.20256898		1	0.6938483		1.0	2725	2004/name
-0.18069634	-1.2950782	10	-0.8884389	-1.0930895	2.0	26354	2004/noun
-0.36860824		5	-0.38286778		2.0	15874	2005/noun
0.6781515		1				1120	2005/num
-0.79986686		2				9767	2006/noun
-0.0011409741	0.49391508	2	0.20840132	0.6968979	1.0	4393	2007/noun
2.1985006	2.6935568	1	3.0947723	3.5832691	1.0	247	2007/num
-0.34643498		1	0.55598766		1.0	3106	2008/noun
0.3603418	-0.24321443	3	0.1665399		1.0	4579	2010/noun
0.8268151		1				958	2012/noun
1.9577127		1				308	2013/noun
1.2167556	1.0186645	2	1.4287523		1.0	1298	2020/noun
1.1063315		1				726	204/num
1.3174628		1				586	2050/noun
	2.1526947	0		3.0519164	0.0	417	206/name
	3.5683136	0				106	20uur/noun
-0.8454332	1.0359173	1	0.05721657		1.0	5141	21-jarige/adj
1.0786154		1	1.9815514		1.0	747	21.000/num
1.1672372		1				697	21.05/num
7.673918		1				1	21.15-22.00/num
5.8821583		1	6.79813		1.0	6	21.15-22.05u./noun
3.1038566		1	3.9491107		1.0	111	21.25/noun
	6.402532	0				6	21.26/noun
0.29859924		1				1640	21.30/num
	3.399137	0				128	21.45/name
	1.24171	0		1.7355258	0.0	3102	21/name
-1.1465923	0.4470761	3		0.5305423	0.0	20754	21/noun
-1.2150335	-0.026830295	5	-1.2261868	-0.33222502	2.0	36979	21/num
1.3159021		1				588	2100/num
	3.5824769	0				100	218/name
	1.7365965	0		2.6382372	0.0	630	218/num
-0.8431655		1				5100	21ste/num
7.673918		1	8.58989		1.0	1	21zomer/noun
1.1865381		1	2.087474		1.0	672	22,5/num
-0.7834512	0.40475205	1				4822	22-jarige/adj
3.047965		1				103	22.00-22.50u./noun
2.8939543		1				126	22.00/name
	0.8467606	0		1.7478579	0.0	3101	22.00/num
1.7792394		1				383	22.05/num
5.422626		1	6.3385973		1.0	10	22.10-24.00u./noun
	3.8737311	0				90	22.10/name
1.3500965		1	2.2524002		1.0	579	22.10/num
8.030593		1	8.58989		1.0	1	22.15-00.25/noun
4.901329		1				16	22.15-23.00u./noun
-0.028480345		1				2262	22.15/num
5.2760224		1	6.191994		1.0	11	22.20-24.00u./noun
4.949338		1	5.8410172		1.0	18	22.30-24.00u./noun
	0.24177565	0				2810	22.30/noun
6.392984		1	7.2681336		1.0	4	22.35-0.30u./noun
4.806019		1	5.713504		1.0	18	22.40-23.30/noun
0.4078588		1				1449	22.45/num
2.6163988	3.111455	1				178	22.50/noun
	0.3162625	0				2612	22/name
-1.427478	-0.016131194	2				18321	22/noun
-0.778525	-0.9766161	8	-0.3428843	-0.7706784	5.0	38168	22/num
0.74252725	0.8321182	3	0.5497244	1.7313682	1.0	3114	220/num
1.828057		1				353	225.000/num
	0.6348523	0		1.5322037	0.0	1904	225/num
1.3777295		1				550	227/num
1.6081576		1				438	229/num
0.2684524		1				1680	22ste/num
	0.3590875	0		0.5621432	0.0	5058	23-jarige/adj
4.415821		1				26	23.00-23.40u./noun
0.45952365		1				1411	23.00/num
0.88663656	2.0748398	1		2.2787728	0.0	906	23.000/num
7.673918		1				1	23.14-0.57u./noun
2.8065755		2				275	23.25/num
2.105096		2				541	23.30/num
1.6565417		1				429	23.35/num
	4.778248	0				130	23.40/noun
	0.342371	0		1.24172	0.0	2545	23/name
0.13214505	0.15719749	8	0.56362927	-0.557312	5.0	15400	23/noun
-1.3357605	-0.14755723	4		0.46374094	0.0	33360	23/num
-0.018035911		1				2230	230/num
1.1777462	1.6728022	1				674	2300/num
1.4670393		1				505	232/num
6.9807706		1				2	234-149/num
1.5020083		1	2.4034235		1.0	489	238/num
	-0.24630854	0				4636	24-jarige/adj
	1.4119056	0		1.9034703	0.0	2623	24/name
-0.06638331	-0.82409024	7	0.27546278	-0.62233496	4.0	16437	24/noun
-0.4480961	-1.7447995	12	-0.6410836		4.0	41130	24/num
1.9118663		2	2.1227732		1.0	649	2400/num
1.2068403		1	2.1158059		1.0	651	242/num
7.673918		1	8.58989		1.0	1	245:de/num
	3.0185764	0				175	247,89/num
1.5425825		1				469	25-15/noun
4.246403		1				32	25-26/noun
-0.8081663	0.3800369	1				4941	25-jarige/adj
-0.48812798	-0.6862191	2				7167	25.000/num
0.3603344	0.26760378	9	0.4490091	-0.44878867	4.0	13820	25/noun
-0.7711241	-0.21152951	15	-1.4756781	-0.6994994	3.0	71011	25/num
1.0021759	0.58094126	5	1.3955151	0.7853994	3.0	4020	250.000/num
-2.0853934	0.20142208	1		-0.69304055	0.0	17628	250/num
-0.26408184	1.6172686	1		1.1284565	0.0	2853	2500/num
	2.1061192	0		3.001604	0.0	438	252/num
	3.3126557	0		4.214705	0.0	130	25th/noun
3.6970437		1				55	26,25/num
-0.6425048	0.95116353	1	0.25965846	1.4413023	1.0	4198	26-jarige/adj
0.39440727	-1.3077612	9	-0.21019636	-0.41484693	2.0	13371	26/noun
-0.7169543	-0.40421975	6	-0.91089803		2.0	26958	26/num
1.8813615		1				334	260.000/num
	2.159915	0		3.0561497	0.0	415	264/num
1.7125258	3.306194	1		3.7989967	0.0	394	267/num
	2.35097	0				339	269/num
	0.5324025	0		0.7344158	0.0	4262	27-jarige/adj
1.0529115	2.2411149	1	1.955256	3.1368997	1.0	768	27.000/num
	1.2994657	0				1951	27/name
-0.41818026	-1.3094186	4	-0.90445447		1.0	13389	27/noun
-1.1131748	0.07502846	4		0.5038063	0.0	26724	27/num
0.67954904	0.4814579	2		1.3770162	0.0	2225	270/num
2.1698065		1				253	275.000/num
0.6979899	1.193046	1				1086	275/num
3.104893		1	3.997298		1.0	99	28%/num
-0.6543643	0.93930405	1	0.2469305	1.4285743	1.0	4252	28-jarige/adj
	1.4593036	0				837	28.000/num
	-0.70133805	0		-0.5000551	0.0	14547	28/noun
-2.5145195	0.059978135	1				27077	28/num
2.493821		2	3.3941586		2.0	367	280.000/num
0.068351105	0.5634072	1				2046	280/num
	2.9169621	0				394	286/num
4.5828753		1	5.498847		1.0	22	289.000/num
	0.64018506	0		1.5375654	0.0	3812	29-jarige/adj
	1.3462046	0		1.5517358	0.0	1868	29/name
-1.0913262	-0.5962702	2	-0.88469815		1.0	13107	29/noun
-1.5572983	-1.0622423	2		-0.8573207	0.0	20852	29/num
	4.3712397	0				45	2O/noun
6.5872817	5.1364274	7	7.491277	6.0338635	7.0	21	2_raket/noun
6.0949388		1	6.9804516		1.0	5	2bis/noun
0.7512984	0.5532073	2				2064	3,4/num
-1.3263311	0.7781629	1				8242	3,5/num
1.4794103		1				499	3,50/num
1.1719276		3				2038	3,7/num
-1.0797538		1				6425	3-1/num
	-0.32399848	0				4976	3-2/noun
0.99945885	0.10822058	8	0.5191981		2.0	6441	3.000/num
	6.7826796	0		7.6920915	0.0	4	3.07/noun
	3.614746	0		4.1111803	0.0	288	3.30/noun
	4.6426134	0				34	3.50/noun
0.8623154	0.6642243	2	1.7679644		2.0	1850	3.500/num
3.8496337		3	4.351264		2.0	139	3.900/num
-2.5999517		1	-1.7033658		1.0	29860	3/name
0.14573914	0.12996958	10	-1.2546574	-0.07301354	1.0	18982	3/noun
-1.0809529	-1.6845092	15	-0.9355654	-2.392979	7.0	96814	3/num
1.4533275		1	2.3601463		1.0	510	30%/num
-0.45630336		1	0.4460087		1.0	3482	30-jarige/adj
	2.5617023	0				275	30-tal/noun
0.49237895	0.07114429	5	0.885284		3.0	6706	30.000/num
-0.41477	0.080286056	5	-0.43024346	0.05825315	2.0	16647	30/noun
0.22309226	-0.07030904	33	0.11689405	0.06639417	12.0	57761	30/num
0.5618857	-0.3293526	4				4999	300.000/num
-0.04248745	0.45256862	8	-0.11897738	0.36951923	3.0	18263	300/num
	2.4808125	0				304	3000/name
-0.59286356	0.5953397	1		1.4893979	0.0	3986	3000/num
2.5376782		2				343	301/num
6.2876234		2	6.510448		1.0	8	3028/num
	2.8457198	0				207	306/name
	0.0010969158	0		0.89558214	0.0	3638	31-jarige/adj
	0.801423	0				1607	31/name
0.19166854	-0.69956976	8	-0.2926325		2.0	14497	31/noun
-1.4379743		2				18484	31/num
0.9723874		1				827	310/num
4.729479		1	5.6454506		1.0	19	311.000/num
	3.6553707	0				92	317/name
-0.48999482	0.69820845	1	0.4093234	1.5909672	1.0	3621	32-jarige/adj
1.0450829		1				775	32.000/num
-1.5786054	-1.7766964	2	-1.3662322		1.0	21246	32/num
1.747792		1				381	3200/num
1.772036		2				745	325/num
	0.75974643	0		0.96167034	0.0	3398	33-jarige/adj
-1.0497231	-1.6532793	3	-0.5505649	-0.75521547	2.0	18802	33/num
2.098537		1	2.9989023		1.0	271	330.000/num
2.084798		1				273	334/num
	2.639743	0				256	339/num
-0.34907755	0.14597851	1	0.5506513		1.0	3156	34-jarige/adj
	0.89224446	0				1473	34/name
-0.697553	-0.49017897	4	-1.1791235	-0.6906269	1.0	17620	34/num
	2.1750124	0		2.6687253	0.0	1220	340/num
2.731026		2				284	343/num
1.1258419		1				725	34ste/num
	0.8043159	0				3259	35-jarige/adj
	0.3471903	0				2559	35.000/num
-0.7701578	-0.42925245	7	-0.7116467	-1.3217623	3.0	33039	35/num
	0.7137331	0				1768	350.000/num
0.12289503		4				7766	350/num
0.30690378	0.8019599	1		1.6937755	0.0	1622	3500/num
1.8451191		1				347	355/num
0.78371555		1				1003	35ste/num
	0.24036953	0		1.1334506	0.0	2859	36-jarige/adj
-2.0984726	-1.6034166	1	-1.1937373		1.0	17865	36/num
	1.0245271	0				2612	37-jarige/adj
	2.7457874	0				232	370.000/num
2.2310672		1				238	3700/num
	1.3648027	0		2.2631571	0.0	917	375/num
	1.0782721	0		1.2774038	0.0	2494	38-jarige/adj
1.4123306		1				532	38.000/num
	1.2151463	0		2.1140141	0.0	1064	38/name
-0.8592571	0.14662457	3		0.8210489	0.0	15538	38/num
1.7722411		3	1.5792391		1.0	1115	380/num
1.3521607		1				563	38ste/num
3.3882642		1	4.2909045		1.0	74	39,3/num
-0.0001423094		1				2241	39-jarige/adj
-0.66862446		3				12844	39/num
	8.168974	0				1	390.146/num
2.0188878		2				584	390/num
2.4688127		1	3.3668344		1.0	188	398/num
7.673918		1				1	3_wapen/noun
6.1810136		2				9	4'tjes/name
-0.28665897		2				5819	4,5/num
0.3116532		1	1.2165151		1.0	1600	4,6/num
	0.88934463	0				1476	4,7/num
1.5034704		1				488	4,75/num
	-0.7268819	0				7403	4-0/num
1.4911357	-0.09324978	8	1.9254166		5.0	3946	4.000/num
0.55258447	1.0476406	1				1259	4.500/num
	2.8572466	0		3.7614923	0.0	204	4.600/num
-2.137493	-1.6424369	1				18612	4/name
-0.28906262	0.051842775	7	0.27665612		5.0	20560	4/noun
-1.1562378	-1.5366505	12	-2.0401952	-2.2448459	2.0	83383	4/num
1.5254494		1				476	40%/num
5.197379		1				12	40-'45/num
0.10895332		1				1995	40-jarige/adj
0.9238694	0.8593097	7	0.5733652	0.36871463	2.0	6106	40.000/num
	0.64150256	0				1886	40/name
-0.44365457	0.20555219	12	-0.63660115	0.41151124	4.0	40859	40/num
1.4542084	1.3896486	7	1.7980711	1.9988856	4.0	3585	400.000/num
0.21998893	0.30957988	9	0.7195085	0.514858	6.0	15791	400/num
1.2136807		4	1.8314562		3.0	2599	4000/num
3.4692252		1	4.3851967		1.0	67	405/name
	0.77227044	0				1693	41-jarige/adj
-1.0195036	0.1686997	2		-0.31990594	0.0	12155	41/num
3.3019414		1	4.2000804		1.0	81	410.000/num
	2.557855	0		3.4494169	0.0	280	412/num
3.5173812	4.0124373	1	4.427108		1.0	65	415.000/num
1.8704407		1	2.7753856		1.0	337	415/num
	2.4989204	0				295	416/num
4.5604024		1				23	417.000/num
2.345071		1				210	418/num
	1.3807061	0		1.5770967	0.0	1848	42-jarige/adj
	8.168974	0		9.078386	0.0	1	42.400huis/verb
-0.80580556	-0.7162146	3				14677	42/num
0.8310743		1				951	420/num
3.2245245		2				173	424/num
	2.8656688	0				205	426/num
4.2578316		1				31	43.500/num
-0.69987077	-0.6102798	3		-0.40547734	0.0	13237	43/num
	2.874539	0		2.3824325	0.0	814	430/num
	1.9225763	0		2.4078574	0.0	1599	44-jarige/adj
1.8356043		1				349	44.000/num
-1.819931	-1.324875	1				13507	44/num
4.0190477		4	4.9207344		4.0	158	440.000/num
2.5067916	1.3924097	5	2.8998115	2.2896957	3.0	894	440/num
	3.6567416	0				184	443/num
	2.935995	0		3.8333375	0.0	191	446/num
2.3806129		1				202	447/num
1.0079155	0.8098244	2	1.2128338		1.0	1629	45-jarige/adj
0.21723206		1				1766	45.000/num
-1.6967691	-0.79624796	2		-0.9961726	0.0	23856	45/num
1.3939433		2				1089	450.000/num
0.92137474	-0.37532866	6	1.1319195		3.0	5237	450/num
7.673918		1				1	45km_h/noun
-1.3847884	-1.5828795	2	-1.17068		1.0	17422	46/num
1.1505756		1				691	460/num
2.746664		1				140	469/num
	1.6181434	0		2.5084662	0.0	1455	47-jarige/adj
2.661617		2				306	47.000/num
-0.898256	-1.0963471	2	-0.6878059		1.0	10767	47/num
1.1665653	1.6616215	1		2.562193	0.0	680	470/num
7.673918		1	8.58989		1.0	1	475.750/num
	1.6597576	0				1383	48-jarige/adj
0.3780733	-0.630948	9	-0.22151147	0.26698515	2.0	13503	48/num
2.1588774		1	3.0594687		1.0	253	4800/num
0.47133094	0.966387	1				1390	49-jarige/adj
2.4592538		1	3.3594494		1.0	188	49.000/num
	2.3566358	0		3.257191	0.0	678	49/name
-1.5244969	-0.33629364	1				10068	49/num
1.5505481		1				461	495,79/num
	8.599756	0				1	5(Foto's/noun
	1.2751145	0				1004	5,1/num
	0.9285033	0				1417	5,2/num
	1.0846215	0				1216	5,3/num
	0.007113533	0				3559	5,5/num
	1.5350634	0				772	5-4/noun
	0.31346136	0		0.80555993	0.0	7886	5.000/num
	4.11285	0				58	5.20/noun
	3.5469465	0				103	5.45/noun
1.0029613		1				805	5.500/num
-2.1243231	-0.93612	1		-0.7359356	0.0	18524	5/name
-2.1638253	-0.57015693	1	-1.2611859		1.0	19088	5/noun
-1.1152682	-1.7188245	12	-2.000284	-2.2049346	2.0	80145	5/num
	1.6896195	0				1341	50-jarige/adj
	2.4760838	0				299	50-tal/noun
1.4790622	0.23951721	17	2.0344584		12.0	8497	50.000/num
-0.2736195	0.27859497	17	-0.25565904	0.36636895	7.0	48857	50/num
0.21754977		2				3521	500.000/num
0.79646695		1				988	500/name
-0.11672551	0.7460553	9	-0.022699261	0.46579736	4.0	22123	500/num
0.05621955		2	0.9590944		2.0	4147	5000/num
3.510358		1				65	51,6/num
-0.41730663	-1.0208628	3				9971	51/num
1.651318		1				419	510/num
2.3751004		1				202	511/num
1.747792		1				380	512/num
	1.0272536	0				1299	52-jarige/adj
-0.58214015	-0.0870841	3	-0.775883	-0.28738642	1.0	11745	52/num
	3.2801294	0				136	523/num
	2.027797	0		2.9243243	0.0	474	525/num
2.7623663		1	3.6689963		1.0	138	529/num
	1.7592101	0		1.9577395	0.0	1258	53-jarige/adj
-0.1092178	-1.0004561	4				9794	53/num
	5.224535	0		6.133947	0.0	19	530/name
	8.168974	0				1	538-DJ/name
	8.168974	0				1	538-dj/name
0.5879325	1.0829886	1				1234	54-jarige/adj
2.7841327		2	2.9910045		1.0	272	54.000/num
-0.83934784	0.061173357	2	-0.62880355		1.0	10153	54/num
1.1365017	1.6315578	1	2.0416703		1.0	700	540/num
	3.132346	0		4.037383	0.0	155	544/num
	1.7402225	0		2.634056	0.0	1285	55-jarige/adj
1.4892534	1.2911624	2	1.7004253		1.0	991	55.000/num
-0.3025232	-0.9060794	6	-0.49561742	-0.700268	2.0	17736	55/num
0.93245316		3	0.7372073		1.0	2593	550/num
	1.6884692	0		2.587852	0.0	662	56/name
	-0.3366174	0				10059	56/num
2.1472702		1	3.0505886		1.0	257	57.000/num
-0.37142485		3				9524	57/num
3.0782928		1				100	578/num
3.6840081		1				56	58%/num
	2.0159218	0		2.9094293	0.0	970	58-jarige/adj
-0.88541985	-1.083511	2		-0.18524635	0.0	10607	58/num
1.5007567		1	2.4083211		1.0	485	580/num
3.7689192		2	3.9884763		1.0	100	581/num
3.692835		2	4.5974393		2.0	109	586/num
	-0.7674231	0				7738	59/num
2.822278		1				131	6,0/num
3.6840081		1				55	6,19/num
0.5542011		1				1253	6,2/num
0.6258789		1	1.5334985		1.0	1167	6,3/num
4.1926775		1				33	6,48/num
-0.5449369		1				3779	6,5/num
1.2048999		2				1318	6,6/num
	1.2391635	0				1042	6,8/num
-0.4090714	0.7791319	1	0.49669445	1.6783383	1.0	3294	6.000/num
7.7792783		2	8.58989		2.0	2	6.136/num
	2.6746786	0		2.882451	0.0	491	6.30/noun
1.2031956		1				662	6.500/num
6.5753055		1				3	6.555/num
	7.0703616	0				3	6.572/num
-1.0567323	-1.2548234	2	-0.84449416	-0.35599756	1.0	12583	6/name
0.10647117	0.24485229	10	-0.19537616	-0.11234465	3.0	19732	6/noun
-0.8677397	-1.2481524	12	-1.7516212	-1.2631247	2.0	62429	6/num
0.7727339		1	1.6744139		1.0	1020	60-jarige/adj
1.4689434	1.6763173	8	0.2929065	1.4745502	1.0	4041	60.000/num
	1.6017389	0				720	60/name
0.2064248	-0.16351657	19	0.114832245	0.2668566	7.0	33710	60/num
1.416116		5	0.709463		1.0	2663	600.000/num
1.0028135	-0.29388997	12	-0.5778175		1.0	9639	600/num
	1.5645896	0		1.7667501	0.0	1509	6000/num
	2.502201	0				291	607/num
7.673918		1				1	61.168/num
-0.16980678		3				7781	61/num
2.4943838		1				179	613/num
5.078663		1				14	614.000/num
2.8416119		1				128	618/num
-0.7162316	0.47197163	2	-0.5048297	-0.016333109	1.0	8956	62/num
	2.0202918	0				480	625/num
	2.5018551	0		3.4046333	0.0	292	626/num
7.673918		1	8.58989		1.0	1	62_miljoen/noun
1.6589197		2				841	63-jarige/adj
3.1134834		2				195	63.000/num
-0.26004645	-0.8636027	3				8495	63/num
2.9074793		1				119	637/num
1.0232506	1.5183066	1	1.9216611	2.4101577	1.0	801	64-jarige/adj
-0.29932964	-0.20973869	3	-0.49351215		1.0	8858	64/num
	3.4301472	0		4.3345413	0.0	115	640.000/num
	8.168974	0		9.078386	0.0	1	647.069/num
	1.3021967	0		2.1953077	0.0	986	65-jarige/adj
-2.112283	-0.9240797	1				18043	65/num
	1.7873269	0				605	650.000/num
1.1421112	0.25087288	4	0.66044784		1.0	2801	650/num
7.673918		1				1	66.185/num
0.9908634		10	1.5404795		7.0	8103	66/num
7.673918		1	8.58989		1.0	1	667.857/num
1.2591481		1				628	67-jarige/adj
-1.3223256		1				8183	67/num
3.0247307		1	3.9407022		1.0	105	678/num
1.1931832		1	2.093303		1.0	672	68-jarige/adj
	-0.122998744	0		0.083593056	0.0	8098	68/num
1.3620014		1	2.2657545		1.0	561	680/num
3.244888		1				86	6800/num
7.673918		1				1	685.820/num
2.7226787		1	3.6235542		1.0	145	685/num
3.1137447		1				97	686/num
2.7877126		1				134	687/num
	1.7638279	0				620	69-jarige/adj
	-0.65021116	0				6875	69/num
1.8292145		1	2.7298157		1.0	355	690/num
3.6392345		2				115	691/num
	1.3060589	0				977	7,2/num
1.6823281		1	2.5884745		1.0	407	7-3/noun
	1.2831062	0				986	7.30/noun
0.59300774	1.0880638	1	1.4970039	1.9855006	1.0	1211	7.500/num
	0.54641986	0				8297	7/name
-0.07917999	-0.05412755	8	0.13031201	0.33112657	4.0	18997	7/noun
-0.9121521	-2.7196813	10	-1.2087029	-1.8188186	3.0	54496	7/num
1.7753911		1				373	70%/num
	3.3592315	0				123	70-tal/noun
0.96009105		3	0.764694		1.0	2516	70.000/num
0.3898292	-0.03140547	20	0.49890408	0.17647047	9.0	29500	70/num
1.275711	0.67215484	3		1.5698044	0.0	1836	700.000/num
-1.1597345	0.7216159	1	-0.2560499	0.9255939	1.0	7005	700/num
0.6183891		1				1186	7000/num
	0.4355602	0				6949	71/num
2.8731806		1				124	711/num
2.0155976		3				887	72-jarige/adj
-0.31765205	-0.92120826	3	0.18301336		2.0	8993	72/num
2.871127		1				123	726/num
4.594304		1				22	731/name
2.8392243		1				129	74.000/num
7.673918		1	8.58989		1.0	1	74.391/num
	-0.6700638	0		0.229141	0.0	6998	74/num
1.6217109		3	1.4067776		1.0	1337	747/name
0.56354815		1				1361	747AM/name
	0.60754	0				1959	75.000/num
-2.3001006	-0.19560659	1	-1.3941523	0.19295657	1.0	21780	75/num
1.2035826		2				1318	750.000/num
0.3449333	0.43452427	3		0.638776	0.0	4657	750/num
1.2555528	2.4437559	1	2.1595652		1.0	625	7500/num
	8.3921175	0				2	75ste/name
	2.9674428	0		3.8644698	0.0	369	760/num
-0.48488483	0.010171246	2				7097	77/num
1.9591953		1				310	770/num
	1.4682426	0				835	78-jarige/adj
-0.572444		2				7746	78/num
3.3531017		1	4.2460837		1.0	79	785/num
	3.0331752	0				171	78ste/num
	3.0491104	0		3.9402006	0.0	690	79-jarige/adj
-0.9610141		1	-0.056378458		1.0	5719	79/num
	7.4758267	0				2	7_miljoen/noun
1.6549596	1.4568684	2	1.8648556		1.0	837	8,4/num
	7.0703616	0				3	8,5miljoen/noun
2.4271567		1	3.3259046		1.0	195	8-9/num
0.51600695		2				2617	8.000/num
4.091789		2				74	8.300/num
1.6769682	2.1720243	1	2.5823054		1.0	409	8.500/num
	8.220267	0				1	8.50u/noun
	4.6426134	0				34	8.676/num
	4.3305974	0		5.2389336	0.0	93	8.800/num
	-0.75634766	0		0.14287724	0.0	7638	8/name
-0.28538075	-0.12679692	7	-0.22980681	0.25868982	3.0	20423	8/noun
-1.5694822	-1.5852517	5	-1.5788957		2.0	52574	8/num
1.5741594	2.0692155	1		2.971363	0.0	454	80%/num
1.9295266	0.22735804	9	1.3310372	1.1263865	2.0	2865	80.000/num
0.5780814	-0.31315687	24	0.25329348	-1.20412	7.0	29331	80/num
-0.054652147	1.1335511	1		1.3373955	0.0	2320	800.000/num
-0.42188933	0.58399236	3	0.078399874	0.5668965	2.0	10005	800/num
	0.9047685	0				1467	8000/num
1.1566157	1.6516718	1				696	81-jarige/adj
-0.3304145		2	0.57660824		2.0	6070	81/num
-1.1318922		1				6772	82/num
	1.8347176	0		2.7257566	0.0	581	83-jarige/adj
	-0.5666077	0				6307	83/num
6.2876234		1				4	85-61/num
	8.168974	0				1	85-miljoenste/num
1.9531143		2	2.16239		1.0	623	85.000/num
-1.0640483	-0.5689922	2				12632	85/num
0.27589667	0.77095276	1				1666	850/num
3.4190145		1				71	87,5/num
	3.5183523	0				108	87.000/num
2.2267494		1	3.1292405		1.0	237	870/num
6.1478615		1	7.0317445		1.0	5	872.000/num
3.4911044		1				67	877/num
	3.1556754	0				153	88.000/num
0.7720799		6	-0.11399087		1.0	6050	89/num
3.7121525		1				53	9.300/num
6.5753055		1	7.491277		1.0	3	9.51/noun
	3.8103437	0				79	9.600/num
1.1685073		1				682	9/11/num
	5.315381	0				18	9/11_aanslag/noun
8.030593		1	8.58989		1.0	1	9/11_vonnis/noun
	-0.68434876	0				7101	9/name
-0.28005826	0.21499781	7	0.061960228	-0.83583754	4.0	20345	9/noun
-1.9807377		3	-1.4805206		2.0	47693	9/num
1.1320223		2	1.3428978		1.0	1416	90.000/num
-0.122951254	-0.7265075	9	-0.7201097		2.0	22181	90/num
	1.876988	0				1109	900.000/num
-0.67038536		1	0.2347152		1.0	4283	900/num
0.28753975		1	1.1755424		1.0	1673	9000/num
	1.1766782	0		0.9769734	0.0	3318	91/num
	2.0611715	0		2.9622178	0.0	454	911/num
	2.5159583	0				292	92-jarige/adj
1.1063315	-0.008050393	5	0.4025553	0.8910519	1.0	3611	93/num
2.8148808		1	3.7156467		1.0	132	93ste/num
7.673918		1				1	94-89Dorsey/name
	2.1051886	0		3.001604	0.0	438	94/name
-0.35202375		1				3113	94/num
3.6066017		1				60	946/num
2.0062807		1				294	95.000/num
	1.8074123	0				590	95/name
0.9408804		8	-0.23138203		1.0	6806	95/num
0.8638303		1	1.7647008		1.0	928	950/num
-0.42134562		1				3329	96/num
